"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.88178419700125e-16,0.840291698148765,0.519,0.345,1.81765713591631e-11,"2","CCPG1"
0,0.832241446563476,0.553,0.357,0,"2","LPAR6"
0,0.83114173928048,0.951,0.814,0,"2","JUNB"
1.53986552398067e-08,0.829585115338743,0.255,0.145,0.000315133479482643,"2","MYO1E"
1.77635683940025e-15,0.82833468785488,0.547,0.381,3.63531427183261e-11,"2","GALM"
0,0.827432830619973,0.72,0.515,0,"2","UPP1"
1.53873069841381e-08,0.826698718011776,0.286,0.172,0.000314901237430387,"2","MAPK13"
1.55717137850786e-07,0.82428021095426,0.267,0.164,0.00318675122611634,"2","C12orf49"
7.53189510760421e-10,0.823665739263321,0.377,0.244,1.5414023337712e-05,"2","ARL3"
0,0.822113822741226,0.562,0.357,0,"2","CGAS"
0,0.817445824790733,0.632,0.424,0,"2","OGDH"
0,0.813778645009076,0.893,0.787,0,"2","CD69"
0,0.813481224860465,0.568,0.336,0,"2","OSBPL3"
4.15556034027986e-09,0.811390548277731,0.329,0.205,8.50435423638274e-05,"2","PDE4A"
8.62798277267984e-10,0.81043571162736,0.288,0.165,1.76571667442893e-05,"2","PRKY"
8.92547724617998e-09,0.810165686740962,0.551,0.441,0.000182659891843073,"2","CITED2"
8.31779090049167e-13,0.80972915656388,0.362,0.205,1.70223590778562e-08,"2","ELL2"
